"Area Name","dis2012","breast_2012","immun2011","dwellterraced2012","dwellroom12012","jobs2011","urbanclass","house_prices_mean"
"S01005867",7845.2,23.1,91.7,23,0,14.7,2,88571
"S01005868",2816.9,25,100,74,2,0,2,128200
"S01005869",13342.7,25,100,41,0,9.1,2,58467
"S01005870",10159.7,25,100,9,1,8.6,2,98086
"S01005871",5639.1,16.7,100,39,0,5.3,2,89400
"S01005872",5610.1,25,100,60,1,0,2,99793
"S01005873",4802.6,10,100,57,0,5.2,2,73360
"S01005874",11481.1,0,100,16,0,10.6,2,41825
"S01005875",6345.2,33.3,100,51,0,7.1,2,75167
"S01005876",3034,33.3,100,0,0,5.6,2,147219
"S01005877",6082.7,40,100,57,0,4.4,2,126844
"S01005878",2613.2,20,100,16,0,0,2,91166
"S01005879",7154.2,0,100,17,0,8.6,2,88250
"S01005880",15341.7,16.7,100,0,0,14.1,2,53000
"S01005881",9055.6,27.3,100,55,0,12.8,2,80311
"S01005882",1361.5,41.7,97.1,2,1,0,5,314535
"S01005883",5482.5,25,100,70,0,16.1,2,86712
"S01005884",6024.1,37.5,100,6,1,0,2,124750
"S01005885",3436.4,66.7,0,0,1,7,2,135875
"S01005886",2538.1,33.3,100,3,1,0,2,131750
"S01005887",5434.8,0,100,45,0,0,2,59200
"S01005888",9615.4,0,100,47,0,6.2,2,83300
"S01005889",8024.7,0,100,7,3,15.2,2,88292
"S01005890",3793.6,0,100,5,0,0,2,128167
"S01005891",12195.1,16.7,100,26,0,19.5,2,59750
"S01005892",13957.3,33.3,100,0,0,14.1,2,64365
"S01005893",9090.9,0,100,56,0,14.7,2,78110
"S01005894",6401.1,11.1,100,15,1,6.9,2,109710
"S01005895",3558.7,33.3,100,8,5,8.1,2,184400
"S01005896",4189.9,30,100,5,1,0,2,204121
"S01005897",6364.9,25,100,44,1,0,2,139405
"S01005898",4888.3,33.3,100,32,0,4.7,2,120800
"S01005899",8683.1,10,100,4,2,6.6,2,77336
"S01005900",4491,66.7,100,5,1,0,2,107188
"S01005901",3856,25,100,32,0,6,2,144570
"S01005902",3846.2,60,100,0,1,0,2,112056
"S01005903",6593.4,27.3,100,26,0,0,2,156818
"S01005904",5213.8,33.3,100,48,0,0,2,169962
"S01005905",5822.4,7.1,100,39,1,0,2,121720
"S01005906",8495.1,27.3,100,43,0,14.3,2,91717
"S01005907",8771.9,33.3,100,11,0,8.5,2,76543
"S01005908",7462.7,40,100,3,1,12.3,2,120512
"S01005909",2819.5,50,85.7,24,0,6.8,2,180477
"S01005910",4854.4,28.6,100,0,0,0,2,192000
"S01005911",6849.3,27.8,100,23,0,7.9,2,208708
"S01005912",7793.8,60,100,28,0,4.4,2,82806
"S01005913",12936.6,20,100,44,0,23.6,2,108775
"S01005914",8650.5,25,100,2,0,14.9,2,143045
"S01005915",8487.7,11.1,100,46,0,0,2,72500
"S01005916",3176.6,60,100,0,1,5,2,286250
"S01005917",8896.8,15.4,100,43,0,12.6,2,49750
"S01005918",6470.6,33.3,100,47,0,4.7,2,76625
"S01005919",3610.1,0,100,0,0,8.9,2,140000
"S01005920",9828,0,100,52,0,7.1,2,63786
"S01005921",7086.6,16.7,100,21,1,0,2,93917
"S01005922",5257,40,100,42,0,5.4,2,89790
"S01005923",5014.3,0,87.5,58,0,6.8,2,73208
"S01005924",3062.8,50,100,0,0,0,2,173571
"S01005925",2816.9,66.7,100,0,0,0,2,173955
"S01005926",7617,28.6,100,4,0,0,2,177100
"S01005927",4710.6,25,100,0,1,0,2,171493
"S01005928",9312.3,11.1,100,51,0,6.3,2,39850
"S01005929",8017.5,14.3,100,43,0,0,2,94500
"S01005930",4151.3,36.4,100,13,0,8.6,2,124698
"S01005931",5960.3,0,100,50,0,10.8,2,86700
"S01005932",13937.3,16.7,100,0,0,13,2,53894
"S01005933",3008.4,66.7,100,1,0,4.7,2,145100
"S01005934",7485,12.5,100,54,0,6.2,2,83500
"S01005935",6299.2,0,100,52,0,0,2,96350
"S01005936",10335.9,0,100,32,0,14.1,2,61417
"S01005937",2985.1,75,100,0,0,5.6,2,238125
"S01005938",8333.3,28.6,100,22,0,17.2,2,78828
"S01005939",11904.8,7.1,91.7,0,0,19.2,2,51333
"S01005940",10309.3,20,100,5,0,10.6,2,142182
"S01005941",2049.2,0,100,0,0,0,2,220485
"S01005942",8886.3,40,100,32,0,15.2,2,84501
"S01005943",6832.3,35.7,90,56,0,5.9,2,75357
"S01005944",10627,0,87.5,24,0,9.1,2,70675
"S01005945",7623.9,11.1,100,54,0,14.1,2,57099
"S01005946",7802.3,10.5,88.9,16,0,17.4,2,86124
"S01005947",13157.9,0,100,2,0,11.5,2,64360
"S01005948",9398.5,44.4,92.9,63,0,18.1,2,105417
"S01005949",8885.3,14.3,100,63,0,12.9,2,83028
"S01005950",11881.2,0,100,19,0,8.3,2,84000
"S01005951",13428.8,31.8,100,8,0,18.9,2,68386
"S01005952",10367.6,50,100,7,0,8.8,2,97232
"S01005953",7545.7,40,100,13,1,3.2,2,118105
"S01005954",14150.9,14.3,100,82,0,17.9,2,59417
"S01005955",5256.2,33.3,100,1,0,6.5,2,92357
"S01005956",12500,0,100,59,0,11.4,2,45010
"S01005957",14948.5,0,100,39,0,15.2,2,67500
"S01005958",13487.5,20,100,56,3,21.7,2,NA
"S01005959",21084.3,16.7,100,16,0,8.5,2,75143
"S01005960",14655.2,0,100,19,0,8.3,2,105686
"S01005961",11271.4,18.2,92.9,22,0,12.2,2,83755
"S01005962",15873,100,100,34,0,0,2,62600
"S01005963",7849.3,20,100,54,0,6,2,205000
"S01005964",13590.8,0,100,58,1,23,2,67750
"S01005965",10746.6,12.5,100,29,0,15.6,2,71832
"S01005966",9031.2,30.8,96.2,42,0,17.2,2,86571
"S01005967",12685,14.3,100,22,0,17.5,2,56071
"S01005968",5503.1,23.1,100,19,1,3.9,2,185375
"S01005969",11664.1,0,100,73,0,6.8,2,96250
"S01005970",12048.2,11.1,100,52,0,21.1,2,59500
"S01005971",12903.2,0,100,91,0,14.3,2,100000
"S01005972",8918.6,14.3,100,10,0,5.6,2,117556
"S01005973",10843.4,40,100,45,1,10.4,2,84750
"S01005974",15647.2,0,100,76,0,20,2,81000
"S01005975",12121.2,0,100,95,0,10.4,2,58625
"S01005976",3911.3,100,91.7,2,4,0,1,193803
"S01005977",10191.1,33.3,87.5,52,0,5,2,153800
"S01005978",5109.5,50,100,4,0,0,1,248618
"S01005979",13431,0,100,52,0,11.1,2,101064
"S01005980",5042,33.3,100,0,0,8.6,2,124000
"S01005981",7681.6,45.8,100,26,0,8.8,1,135114
"S01005982",11904.8,30.8,100,51,0,12.8,1,304750
"S01005983",6571.7,100,100,0,0,5.5,2,115333
"S01005984",2254.8,62.5,100,3,1,6,1,232955
"S01005985",9358.3,0,100,59,0,9.9,1,73667
"S01005986",3105.6,70,100,1,0,4,1,270906
"S01005987",14423.1,0,100,64,0,10.6,1,79700
"S01005988",11293.6,22.2,100,37,0,13.7,1,62000
"S01005989",3571.4,25,100,9,0,0,1,161371
"S01005990",11197.2,17.9,96.2,8,0,17.2,1,168333
"S01005991",12500,33.3,100,2,0,12.5,1,93000
"S01005992",13611.6,0,100,44,0,10.2,1,46500
"S01005993",6647,25,100,15,1,0,1,78874
"S01005994",8427,30,100,65,0,15.6,1,106167
"S01005995",18760.2,0,100,6,0,16.7,1,75699
"S01005996",4310.3,22.2,100,16,0,7.8,1,124671
"S01005997",11152.4,0,100,0,0,7.8,1,107875
"S01005998",14237.9,28.6,90.9,13,0,28.2,1,NA
"S01005999",4160.4,30.8,95.8,4,1,3.6,1,174750
"S01006000",10479,0,88.9,28,0,12.8,1,52090
"S01006001",6188.1,25,100,65,0,12.8,1,186143
"S01006002",8737.9,0,100,3,0,8.8,1,180000
"S01006003",15322.6,12.5,100,5,0,8.5,1,77362
"S01006004",3315.6,50,100,12,0,3.6,1,123273
"S01006005",9293.7,75,100,44,0,14.7,1,130556
"S01006006",3436.4,80,100,18,0,5.6,1,136091
"S01006007",12578.6,12.5,100,21,0,15.2,1,25500
"S01006008",13268.2,6.3,100,53,0,15.3,1,60500
"S01006009",4743.8,0,100,40,1,0,1,149250
"S01006010",2561.5,40,100,1,1,0,1,222300
"S01006011",9163.8,40,100,31,0,4.4,1,70000
"S01006012",15528,14.3,100,38,0,18.3,1,57906
"S01006013",1650.2,0,100,2,0,0,1,291000
"S01006014",11160.7,0,100,7,0,6.8,1,95278
"S01006015",3364.7,50,100,14,1,10.2,1,166429
"S01006016",2873.6,42.9,100,10,1,0,1,134540
"S01006017",9053.5,12.5,100,51,0,7.6,2,119917
"S01006018",5339.8,20,91.7,31,0,4,1,133700
"S01006019",7137.2,16,100,5,0,7,1,121618
"S01006020",3156.6,28.6,100,8,1,0,1,240325
"S01006021",5655,100,100,25,0,5,1,180057
"S01006022",9174.3,12.5,100,36,0,13.5,1,74849
"S01006023",2828.9,100,100,0,1,6,1,261200
"S01006024",14435.7,14.3,80,41,0,9.9,1,59410
"S01006025",15053.8,0,100,12,1,0,1,105458
"S01006026",13054.8,25,100,54,0,0,1,102333
"S01006027",3496.5,57.1,100,15,1,0,1,118929
"S01006028",3058.1,50,100,3,1,0,1,103097
"S01006029",3807.1,66.7,100,12,3,4.4,1,223610
"S01006030",3409.1,57.1,100,13,5,0,1,164071
"S01006031",8505.9,15,100,13,0,8.2,1,149746
"S01006032",11351.4,25,100,12,0,5,1,144558
"S01006033",3723,27.8,100,38,0,8.5,1,163454
"S01006034",10223,31.6,96.4,5,0,17.2,1,124350
"S01006035",11432,66.7,100,51,0,7.4,1,116208
"S01006036",3132.8,21.2,100,14,0,4.3,1,180501
"S01006037",6336.4,20,100,0,1,6.5,1,103557
"S01006038",7078.5,100,100,13,7,0,1,146780
"S01006039",6455.4,50,100,68,0,4.6,1,135465
"S01006040",16129,57.1,92.3,35,0,16.7,1,74153
"S01006041",16959.1,15.4,85.7,0,0,21.1,1,58400
"S01006042",11083.7,25,100,41,0,11.6,1,114600
"S01006043",8547,16.7,100,0,0,6.7,1,97800
"S01006044",11602.2,50,100,16,1,11.6,1,126500
"S01006045",4636.8,33.3,100,48,0,0,1,88636
"S01006046",4287.2,50,78.6,0,0,9.3,1,67929
"S01006047",14184.4,36.4,100,45,0,6.7,1,84553
"S01006048",2538.1,50,100,11,1,6,1,122222
"S01006049",10582,0,100,19,0,10,1,75071
"S01006050",7741.9,37.5,100,18,0,4.8,1,79536
"S01006051",5995.2,62.5,100,5,0,6.2,1,72000
"S01006052",4059.5,37.5,100,7,0,8.1,1,140050
"S01006053",8290.8,100,100,9,1,5.4,1,144143
"S01006054",4360.5,80,100,9,1,0,1,149813
"S01006055",3802.3,85.7,100,10,0,5.2,1,116615
"S01006056",2502.5,28.6,100,11,1,4.9,1,297130
"S01006057",10608.2,14.3,100,2,0,19.6,1,54778
"S01006058",18105.8,25,100,13,0,15.6,1,58333
"S01006059",15113.4,40,100,6,3,10.2,1,89771
"S01006060",12898.3,33.3,100,9,0,7.6,1,92874
"S01006061",12110.7,33.3,100,0,3,16.7,1,50167
"S01006062",16535.4,25,100,1,0,15.6,1,52278
"S01006063",13986,0,100,18,0,18.3,1,44750
"S01006064",14193.5,33.3,100,1,0,7.8,1,60428
"S01006065",11462.9,22.2,100,1,0,9,1,50000
"S01006066",8771.9,30.8,100,5,2,10.1,1,53730
"S01006067",2045,40,100,8,0,4,5,292330
"S01006068",5565.9,42.9,100,45,0,8.6,5,241270
"S01006069",2322.9,60,100,4,0,0,5,325333
"S01006070",1481.5,66.7,100,2,0,8.5,5,335875
"S01006071",1079.9,66.7,100,3,0,0,5,277936
"S01006072",2307.7,100,100,14,0,0,6,208317
"S01006073",4761.9,50,100,16,0,0,5,138725
"S01006074",2886,50,100,4,0,0,5,221438
"S01006075",12688,11.1,100,39,0,11.2,5,143272
"S01006076",7878.2,10,100,25,0,10.1,5,107814
"S01006077",9138.4,52.2,100,31,0,7.2,5,143063
"S01006078",4966.9,31.3,95.2,18,0,7.1,2,219579
"S01006079",9040.3,40,100,31,0,11.4,2,252562
"S01006080",5339.8,42.9,85.7,17,0,4.3,6,164121
"S01006081",2005.3,80,100,12,0,0,5,282524
"S01006082",11198.2,16.7,100,57,0,7.9,5,69000
"S01006083",3108.8,25,100,15,0,0,5,261309
"S01006084",7042.3,14.3,87.5,42,0,12.9,5,85078
"S01006085",4166.7,33.3,100,14,0,4.3,2,155500
"S01006086",6896.6,50,92.3,45,0,3.9,2,151586
"S01006087",10853.8,16.7,100,29,0,17.9,2,101125
"S01006088",3750,40,100,19,0,3.6,2,165011
"S01006089",12698.4,28.6,100,32,0,5.4,2,100056
"S01006090",10119,25,100,65,0,16.1,2,83500
"S01006091",1738.1,100,100,20,0,0,5,320894
"S01006092",9803.9,0,100,59,0,18.2,2,82000
"S01006093",7472.8,14.3,100,37,0,10.6,2,123122
"S01006094",9535.2,0,100,43,6,10,2,88019
"S01006095",4777.1,42.9,100,29,0,4.2,2,126606
"S01006096",7680.5,14.3,100,58,0,11.5,2,94250
"S01006097",10649.6,37.5,100,30,0,7.1,2,110472
"S01006098",8842.4,66.7,100,16,0,19.7,2,123276
"S01006099",4215.9,28.6,100,0,0,0,2,141380
"S01006100",11677.3,0,100,41,0,8.6,2,NA
"S01006101",16211.6,0,100,22,0,0,2,121500
"S01006102",8397.9,12.5,100,30,0,12.7,2,96593
"S01006103",3072.2,66.7,100,8,3,8.2,2,88833
"S01006104",7724.7,27.3,85.7,23,6,5.5,2,165417
"S01006105",7127.2,30,100,26,0,8.9,2,127374
"S01006106",8280.3,35.7,100,11,0,13,5,102833
"S01006107",13513.5,20,100,50,0,11.8,5,87964
"S01006108",9132.4,0,100,55,0,13.2,5,113245
"S01006109",5913.3,0,100,13,3,7.7,2,133215
"S01006110",10800.5,0,100,60,0,9.3,5,77500
"S01006111",9229.1,40,100,69,0,5.1,2,105679
"S01006112",3644.3,0,100,4,2,5.8,2,141750
"S01006113",2596.1,14.3,100,0,0,5.1,2,207263
"S01006114",9887,10,100,35,0,10.3,2,93269
"S01006115",3176.6,66.7,100,5,0,0,2,158833
"S01006116",1685.4,50,100,0,0,4.6,2,296777
"S01006117",6825.9,66.7,100,46,0,5,2,103450
"S01006118",4991.7,57.1,100,8,0,0,5,224344
"S01006119",1432.7,72.7,100,5,0,4.8,2,298481
"S01006120",4410.1,75,100,2,2,1.6,2,126850
"S01006121",7772,37.5,100,18,4,11.9,2,119400
"S01006122",2695.4,71.4,100,18,0,3.7,2,177173
"S01006123",5369.1,50,100,5,6,2.2,2,98857
"S01006124",9893.5,0,100,10,3,8.1,2,87595
"S01006125",5142.9,100,75,19,0,3,2,151394
"S01006126",3536.1,100,83.3,2,6,3.5,2,104687
"S01006127",2046.4,90,50,9,2,2.3,2,124419
"S01006128",3172.6,66.7,80,8,9,4.4,2,91832
"S01006129",5641.7,42.9,100,14,0,0,5,228143
"S01006130",16359.9,0,100,25,0,10.3,2,NA
"S01006131",2002,100,100,16,0,0,5,182333
"S01006132",20028.6,28.6,87.5,3,0,17.9,2,63933
"S01006133",3257.3,100,100,15,0,9.1,5,184062
"S01006134",5040.3,40,90,12,0,0,2,146700
"S01006135",16981.1,0,100,14,0,21.7,2,72078
"S01006136",11000,8.3,91.7,9,0,17.3,2,103679
"S01006137",3972.8,50,100,18,0,2.3,2,105400
"S01006138",4322.8,33.3,100,2,0,0,2,211153
"S01006139",12126.9,0,100,63,0,8.5,2,86875
"S01006140",3329.6,85.7,100,24,0,0,2,138283
"S01006141",4886,40.9,100,25,0,5.3,2,194379
"S01006142",3912.4,0,100,0,0,0,2,130143
"S01006143",1257.9,55.6,92.9,8,1,0,2,231331
"S01006144",2422.5,42.9,100,2,0,0,2,206625
"S01006145",4653.1,42.9,100,32,6,3.4,2,205620
"S01006146",1105,75,100,3,2,0,2,385056
"S01006147",3708.3,57.1,100,7,2,0,2,192196
"S01006148",3906.3,33.3,100,14,0,4.8,2,193825
"S01006149",4051.9,87.5,88.9,15,0,3,5,307853
"S01006150",4455.4,60,100,16,0,0,6,174115
"S01006151",228.6,100,100,5,0,0,2,364500
"S01006152",566.9,75,100,5,0,0,2,297656
"S01006153",2112.7,100,100,12,0,0,5,405000
"S01006154",1366.1,71.4,100,2,0,6,3,273973
"S01006155",5562.4,0,100,24,0,5,3,130541
"S01006156",4085,66.7,100,27,0,6.7,3,228400
"S01006157",7473.8,50,100,14,0,7.2,3,163148
"S01006158",2155.2,0,100,3,0,0,3,227032
"S01006159",3440.4,100,100,18,1,7.1,3,140444
"S01006160",2493.8,83.3,100,0,0,6,3,363417
"S01006161",1920.6,83.3,100,3,0,6,3,167849
"S01006162",4310.3,0,100,6,0,0,5,201583
"S01006163",3464.2,40,100,16,0,0,6,233643
"S01006164",4038.8,14.3,100,3,0,0,5,167667
"S01006165",2266.5,44.4,100,46,0,0,3,186590
"S01006166",1536.9,57.1,100,2,0,0,3,338473
"S01006167",1422.9,77.8,96,12,0,0,5,365613
"S01006168",4717,53.8,100,15,0,4,3,203327
"S01006169",2628.1,50,100,17,1,0,5,190557
"S01006170",4357.3,83.3,100,12,1,0,3,178355
"S01006171",5238.6,66.7,100,25,6,0,3,196167
"S01006172",5154.6,0,100,21,0,10.9,3,157000
"S01006173",3086.4,100,100,11,0,0,6,250125
"S01006174",5124.5,80,100,17,1,0,6,152833
"S01006175",5988,0,100,9,0,0,6,215000
"S01006176",5163.5,50,100,9,1,0,6,221125
"S01006177",9708.7,42.9,77.8,6,0,13,1,68333
"S01006178",10471.2,25,100,28,0,0,1,113962
"S01006179",11124.8,30,100,23,0,5.6,1,64665
"S01006180",9828,14.3,94.7,15,2,12.8,1,69500
"S01006181",13125,0,91.7,21,0,17.1,1,68862
"S01006182",8871,27.3,100,7,2,15.9,1,45000
"S01006183",10094.2,22.2,100,19,0,9.1,1,48125
"S01006184",12734.6,0,100,4,0,9.1,1,60000
"S01006185",9550.6,0,100,2,0,13.3,1,76962
"S01006186",12476.9,7.7,100,31,3,8.1,1,90875
"S01006187",13941.7,33.3,100,3,0,14,1,37946
"S01006188",6105.8,0,100,7,0,11.9,1,47000
"S01006189",13688.8,16.7,100,3,0,19.2,1,57833
"S01006190",7831.3,12.5,91.7,38,0,5.6,1,99278
"S01006191",10238.9,33.3,100,12,1,13.9,1,69000
"S01006192",10309.3,23.1,93.8,9,1,22.1,1,101000
"S01006193",11560.7,7.7,100,14,0,13.3,1,123999
"S01006194",13009,18.2,100,21,0,11.5,1,53175
"S01006195",14988,16.7,100,13,0,13,1,50000
"S01006196",11098.1,14.3,100,14,0,11.5,1,99257
"S01006197",13173.7,14.3,100,26,0,12,1,40000
"S01006198",10279,0,100,2,0,6.8,1,50000
"S01006199",10294.1,14.3,100,18,1,15.9,1,85167
"S01006200",10035.4,33.3,100,23,0,0,1,189999
"S01006201",11494.3,50,100,58,0,16.7,1,45063
"S01006202",11080.3,7.1,84.2,4,0,9.3,1,25000
"S01006203",10033.4,25,100,8,0,0,1,110610
"S01006204",10674.2,15.4,100,8,0,5.2,1,99833
"S01006205",9151.4,0,80,24,0,7.1,1,122286
"S01006206",10121.5,20,100,48,0,13.5,1,79600
"S01006207",13530.9,0,100,10,0,11.8,1,87127
"S01006208",14095,22.2,100,2,0,6.1,1,91046
"S01006209",6250,0,100,18,0,7.5,1,133562
"S01006210",8575.2,23.1,100,4,0,6.1,1,121500
"S01006211",10989,16.7,100,30,0,14.1,1,59667
"S01006212",3601.4,100,100,23,0,10.3,1,152423
"S01006213",8517,12.5,100,14,0,4.1,1,137083
"S01006214",6849.3,9.1,100,14,0,13.2,1,82291
"S01006215",9855.5,22.2,100,30,0,10.3,1,86785
"S01006216",5057.8,14.3,100,10,0,6.1,1,146545
"S01006217",8021.4,10,100,18,0,13,1,77100
"S01006218",4091.7,27.3,100,9,0,8.9,1,89281
"S01006219",8083.1,0,100,13,0,6,1,70252
"S01006220",4287.2,14.3,100,28,1,4.2,1,121900
"S01006221",12533,14.3,100,13,0,8.8,1,82400
"S01006222",7494.6,21.4,100,20,0,4.4,1,62125
"S01006223",4347.8,0,100,21,0,7.5,1,137500
"S01006224",4208.8,37.5,100,11,0,0,1,79100
"S01006225",9413.1,20,93.3,26,0,12.9,1,60625
"S01006226",4322.8,0,100,16,0,5.9,1,139500
"S01006227",8600.9,71.4,91.7,27,0,4.7,1,183874
"S01006228",4032.3,16.7,100,1,0,0,1,160500
"S01006229",9299.8,13.3,100,2,0,15,1,41083
"S01006230",11111.1,8.3,95,20,0,16.1,1,NA
"S01006231",12096.8,17.6,100,23,0,13.4,1,72125
"S01006232",3147.5,44.4,100,23,0,4.8,2,205264
"S01006233",6347,28.6,100,6,0,0,1,133874
"S01006234",7200,45.5,100,7,0,10.4,2,154918
"S01006235",7022.5,83.3,100,63,0,14.7,2,109640
"S01006236",4480.3,10,100,13,0,8.8,2,60082
"S01006237",11189.6,33.3,100,7,0,0,2,269559
"S01006238",8691.2,37.5,100,21,0,4.3,2,146786
"S01006239",3883.5,50,100,42,0,6.7,2,137917
"S01006240",15831.1,0,100,17,0,22,2,72500
"S01006241",10382.5,20,100,0,0,5.2,2,87727
"S01006242",11922.5,33.3,100,9,0,6.5,2,81042
"S01006243",3231,33.3,100,2,0,0,1,130787
"S01006244",10230.2,0,100,2,0,5.2,2,113667
"S01006245",9276.4,0,100,15,0,20,2,109000
"S01006246",7594.9,22.2,100,11,0,5.6,2,212500
"S01006247",6857.9,40,85.7,18,2,11,1,137667
"S01006248",7001.2,25,100,7,0,0,2,133650
"S01006249",7788.2,37.5,100,6,0,8.9,2,73062
"S01006250",8583.7,0,100,51,0,21.3,2,56375
"S01006251",7826.1,0,100,24,0,10.6,2,152377
"S01006252",5843.1,50,100,26,0,0,2,219532
"S01006253",10433.4,0,100,38,0,14.7,2,64000
"S01006254",5050.5,50,100,30,0,6.6,2,113062
"S01006255",4934.2,21.4,100,32,0,7.8,2,84125
"S01006256",11864.4,0,100,40,0,7.6,2,63800
"S01006257",13386.9,20,100,11,0,5.6,2,185209
"S01006258",9259.3,9.1,90.9,25,0,15.9,2,73071
"S01006259",8435.6,12.5,100,18,0,17.4,2,NA
"S01006260",11538.5,12.5,100,1,0,29.9,2,55500
"S01006261",9316.8,0,100,8,0,12.9,2,67714
"S01006262",11778.6,18.2,100,28,1,12.5,2,113250
"S01006263",9885.5,26.7,100,19,0,9.9,2,36050
"S01006264",2812.1,75,100,12,0,6.8,2,128750
"S01006265",8485.6,7.1,100,21,0,0,2,69000
"S01006266",11966.7,27.3,100,31,0,6.8,2,30000
"S01006267",9075.9,0,100,88,0,12,2,65000
"S01006268",7485,0,100,77,0,6,2,60087
"S01006269",7772,0,90,98,0,7.1,2,44010
"S01006270",8526.2,21.4,92.9,12,0,5.8,2,90286
"S01006271",10819.2,0,100,57,0,9,2,61333
"S01006272",9297.5,0,100,5,0,5.1,2,59376
"S01006273",10695.2,16.7,100,100,0,5.8,2,66000
"S01006274",8050.1,0,100,89,0,20.8,2,59325
"S01006275",6507.6,42.9,100,3,0,0,2,136000
"S01006276",11479.6,37.5,100,23,0,9.3,2,51500
"S01006277",5755.4,0,100,8,1,6.4,2,109765
"S01006278",10111.2,9.5,100,7,4,9.1,2,154564
"S01006279",9904.9,31.3,95.8,15,0,13.9,2,127778
"S01006280",11251.8,10,100,21,3,13.9,2,84917
"S01006281",12108.3,10,100,56,0,15.9,2,86667
"S01006282",9420.3,57.1,100,52,0,7.7,2,110312
"S01006283",14749.3,0,100,8,0,11.5,2,92550
"S01006284",12931,25,100,40,0,5.3,2,86775
"S01006285",6485.8,26.7,90.9,31,0,5.3,2,115968
"S01006286",6809.3,37.5,100,3,0,15,2,202100
"S01006287",8077.5,0,100,23,0,7.1,2,136143
"S01006288",16546.8,0,77.8,35,0,11.8,2,63583
"S01006289",8217.4,50,0,40,0,5.4,2,103350
"S01006290",11943.5,16.7,100,30,0,20.4,2,91125
"S01006291",12104.3,66.7,100,30,0,5.6,2,62250
"S01006292",4962.8,0,100,2,0,7.8,2,128800
"S01006293",3464.2,25,100,8,0,0,2,140333
"S01006294",3076.9,50,100,7,1,6.3,5,285638
"S01006295",7780.1,55.6,88.9,17,0,4.1,5,224208
"S01006296",3861,75,100,21,0,4.7,3,257700
"S01006297",11142.1,0,100,48,0,13,3,125000
"S01006298",7714.6,20,100,32,0,4.1,3,141209
"S01006299",17105.3,12.5,100,22,0,10.5,3,95917
"S01006300",13531.8,25,100,11,0,10.8,3,86332
"S01006301",12307.7,12.5,100,40,0,19.5,3,69250
"S01006302",10031.7,0,100,34,0,10.2,3,110500
"S01006303",9146.3,60,100,32,0,8.2,3,73106
"S01006304",12027.5,0,93.8,22,0,9.5,3,108125
"S01006305",7407.4,0,100,35,1,0,3,93500
"S01006306",8445.9,0,100,30,0,13,5,149492
"S01006307",10404.6,0,100,21,5,11.6,3,115000
"S01006308",13219.3,12.5,100,31,0,14.5,3,89000
"S01006309",4854.4,42.9,100,8,4,5.7,2,134791
"S01006310",6395.3,16.7,100,2,0,5.6,3,119200
"S01006311",8298.8,20,88.9,57,0,11.2,3,84417
"S01006312",6838.3,0,100,27,0,5.3,3,96253
"S01006313",8232.2,6.7,100,43,0,6.6,3,102449
"S01006314",3434.1,100,100,0,0,8.5,2,258333
"S01006315",10167.5,0,100,34,3,11,3,139167
"S01006316",6090.1,25,100,62,0,5.9,2,100500
"S01006317",8108.1,0,85.7,10,0,10.2,2,94690
"S01006318",11111.1,11.1,100,57,1,5.7,3,81900
"S01006319",9615.4,30,100,35,0,13.3,2,80914
"S01006320",10826.8,11.1,94.1,38,0,16.7,2,70000
"S01006321",1783.6,57.1,100,0,0,0,2,266300
"S01006322",1779.4,100,100,0,0,6.1,2,273400
"S01006323",5303.8,33.3,100,18,0,7.6,2,140806
"S01006324",3655,80,100,3,0,7.4,2,238875
"S01006325",13754,28.6,100,10,0,15.2,2,130167
"S01006326",13091.6,25,100,11,0,17.6,2,58994
"S01006327",10948.9,40,100,12,0,16.7,2,99000
"S01006328",11312.2,25,100,22,0,15.8,2,77750
"S01006329",4721,0,100,24,0,4.9,5,161094
"S01006330",12463.3,9.1,100,9,0,13.5,2,90125
"S01006331",7320.6,33.3,100,34,0,5.7,2,182119
"S01006332",12315.3,14.3,100,32,0,9.4,2,88500
"S01006333",13375.8,27.3,100,3,0,10.2,2,61867
"S01006334",10321.1,33.3,100,30,0,10.1,2,95950
"S01006335",9937.9,10,100,65,0,4.3,3,91250
"S01006336",3740.6,71.4,100,10,0,4,2,199922
"S01006337",2096.4,50,100,2,0,3,2,247292
"S01006338",3221.6,33.3,100,18,0,5.1,2,156569
"S01006339",10021.1,60,100,23,0,6,2,112300
"S01006340",7587.3,25,100,68,0,6.1,2,96300
"S01006341",4987.5,37.5,100,33,0,6.9,2,153100
"S01006342",13513.5,20,100,31,0,18.3,2,80750
"S01006343",11957.5,13.3,100,40,0,12.8,2,129250
"S01006344",12555.4,16.7,100,93,0,11.5,2,80321
"S01006345",10574,0,75,51,4,8.2,2,150000
"S01006346",5000,66.7,100,48,0,7.9,5,78250
"S01006347",3527.3,25,100,12,0,6,2,148875
"S01006348",7438,50,100,93,0,5.7,2,84000
"S01006349",13319.7,0,100,57,0,9.6,2,100000
"S01006350",12539.2,12.5,100,37,0,23.8,2,81500
"S01006351",9367.7,41.7,100,45,0,11.5,2,116957
"S01006352",11691.9,0,100,93,0,4.7,2,84750
"S01006353",7800.3,60,100,31,0,9.8,5,212400
"S01006354",10084.9,26.7,100,90,0,13.2,2,94958
"S01006355",10840.1,12.5,100,49,0,4.5,2,79583
"S01006356",2225.5,66.7,100,35,6,0,2,112200
"S01006357",6033.2,33.3,100,13,0,0,2,137500
"S01006358",8522.7,14.3,100,53,0,18.3,2,82917
